,ARTstract_ID,danger,death,adventure,power,safety,excitement,fitness,protection,freedom,comfort,desire,hunger
advise_3/79633.jpg,968,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/175143.png,969,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/89142.jpg,971,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/100045.jpg,972,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/150083.jpg,973,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176663.png,975,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/127710.jpg,978,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/18092.jpg,979,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/173402.png,981,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/112923.jpg,982,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171083.png,986,True,False,False,False,False,False,False,False,False,False,False,False
advise_9/47089.jpg,987,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/173102.png,993,True,False,False,False,False,False,False,False,False,False,False,False
advise_9/102889.jpg,994,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/1571.jpg,996,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/107462.jpg,1001,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/156115.jpg,1002,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/49311.jpg,1006,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/172795.png,1012,True,False,False,False,False,False,False,False,False,False,False,False
advise_6/93706.jpg,1013,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/49090.jpg,1015,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/159195.jpg,1017,True,False,False,False,False,False,False,False,False,False,False,False
advise_9/100009.jpg,1018,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176265.png,1022,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/52411.jpg,1023,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171146.png,1024,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/170411.png,1025,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/174617.png,1032,True,False,False,False,False,False,False,False,False,False,False,False
advise_4/11614.jpg,1033,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/80918.jpg,1034,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/39970.jpg,1036,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/134652.jpg,1037,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176746.png,1038,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/127312.jpg,1039,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/95690.jpg,1040,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/60141.jpg,1041,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176374.png,1048,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/102931.jpg,1054,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171589.png,1055,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/154008.jpg,1062,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/44583.jpg,1064,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/138090.jpg,1065,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/107522.jpg,1066,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/1168.jpg,1068,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/88132.jpg,1078,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/1922.jpg,1079,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/54378.jpg,1080,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/41323.jpg,1082,True,False,False,False,False,False,False,False,False,False,False,False
advise_4/98334.jpg,1084,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/52678.jpg,1085,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/174069.png,1086,True,False,False,False,False,False,False,False,False,False,False,False
advise_6/96636.jpg,1087,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/52780.jpg,1089,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/74140.jpg,1093,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/158263.jpg,1096,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/128961.jpg,1099,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171967.png,1101,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/170306.png,1102,True,False,False,False,False,False,False,False,False,False,False,False
advise_6/99966.jpg,1104,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171054.png,1108,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171934.png,1110,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/123552.jpg,1111,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/46048.jpg,1112,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171635.png,1116,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/118115.jpg,1117,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176231.png,1118,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/175536.png,1119,True,False,False,False,False,False,False,False,False,False,False,False
advise_7/137877.jpg,1121,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/175293.png,1122,True,False,False,False,False,False,False,False,False,False,False,False
advise_4/127264.jpg,1126,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/177338.png,1128,True,False,False,False,False,False,False,False,False,False,False,False
advise_7/115997.jpg,1130,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/173601.png,1132,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/149370.jpg,1135,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176884.png,1139,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/86560.jpg,1140,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/102978.jpg,1142,True,False,False,False,False,False,False,False,False,False,False,False
advise_6/116296.jpg,1143,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/21961.jpg,1144,True,False,False,False,False,False,False,False,False,False,False,False
advise_9/124399.jpg,1146,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/174474.png,1148,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/175234.png,1150,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/131995.jpg,1151,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/172287.png,1152,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/172089.png,1156,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/11395.jpg,1157,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/173021.png,1158,True,False,False,False,False,False,False,False,False,False,False,False
advise_8/41578.jpg,1161,True,False,False,False,False,False,False,False,False,False,False,False
advise_3/141263.jpg,1162,True,False,False,False,False,False,False,False,False,False,False,False
advise_5/8705.jpg,1163,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/151011.jpg,1164,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/170431.png,1167,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/80372.jpg,1168,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/171090.png,1170,True,False,False,False,False,False,False,False,False,False,False,False
advise_2/129972.jpg,1172,True,False,False,False,False,False,False,False,False,False,False,False
advise_0/99530.jpg,1177,True,False,False,False,False,False,False,False,False,False,False,False
advise_1/23861.jpg,1178,True,False,False,False,False,False,False,False,False,False,False,False
advise_4/34644.jpg,1180,True,False,False,False,False,False,False,False,False,False,False,False
advise_6/46166.jpg,1182,True,False,False,False,False,False,False,False,False,False,False,False
advise_10/176274.png,1185,True,False,False,False,False,False,False,False,False,False,False,False
